Clean_SMILES,pActivity,MolObject
C#CCOc1cnc(C(=O)Nc2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,9.097453220686008,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcc8430>
C#CCOc1cnc(C(=O)Nc2cnc(OC)c([C@@]3(C)N=C(N)S[C@@]4(C#N)C[C@H]43)c2)cn1,9.132532512140948,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcba0a0>
C#CCOc1cnc(C(=O)Nc2cnc(OC)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)cn1,9.285670240254767,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcb8190>
C#CCOc1cnc(C(=O)Nc2cnc(OC)c([C@@]3(C)N=C(N)S[C@@]4(CF)C[C@H]43)c2)cn1,8.939302159646388,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc74430>
C#CCOc1cnc2c(Cc3cc(C(=O)OC)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)OC)C[C@H]54)c3)nccc2n1,7.1487416512809245,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc76c00>
C#CCOc1cnc2c(Cc3cc(C(=O)OC)c(F)c([C@@]4(C)N=C(N)S[C@@]5(CO)C[C@H]54)c3)nccc2n1,7.168770306132936,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc77530>
C#CCOc1cnc2c(Cc3cnc(F)c([C@@]4(C)N=C(N)S[C@H]5C[C@H]54)c3)nccc2n1,8.804100347590767,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc90890>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C#N)C[C@H]54)c3)nccc2n1,9.288192770958808,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc93df0>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C#N)C[C@H]54)c3)ncnc2c1,8.703334809738468,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc92880>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)N(C)C)C[C@H]54)c3)nccc2n1,9.330683119433887,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcaa110>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)N6CCCC6)C[C@H]54)c3)ncnc2c1,9.279014255846262,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcb82e0>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)NC)C[C@H]54)c3)nccc2n1,9.370590400897282,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcaa5e0>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C(F)F)C[C@@H]45)c3)nccc2n1,9.653647025549361,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc91690>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C(F)F)C[C@@H]45)c3)ncnc2c1,8.978810700930062,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc77840>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C(N)=O)C[C@H]54)c3)nccc2n1,9.18775530319963,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcbadc0>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C(N)=O)C[C@H]54)c3)ncnc2c1,9.198596289982644,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcba9d0>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(CF)C[C@H]54)c3)nccc2n1,9.31069114087638,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcaaf10>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(CF)C[C@H]54)c3)ncnc2c1,9.045757490560675,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc74970>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(CO)C[C@H]54)c3)nccc2n1,9.366531544420413,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcaa9d0>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(COC)C[C@H]54)c3)ncc(F)c2c1,8.63264407897398,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc92730>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(COC)C[C@H]54)c3)nccc2c1,8.195179321278838,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcabe60>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(COC)C[C@H]54)c3)nccc2n1,8.943095148663527,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc75a10>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(COC)C[C@H]54)c3)ncnc2c1,8.65169513695184,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc90740>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(S(C)(=O)=O)C[C@H]54)c3)nccc2n1,9.35359627377693,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc91bd0>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@H]5C[C@H]54)c3)nccc2c1,7.673664139071248,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcc8dd0>
C#CCOc1cnc2c(Nc3cc(F)c(F)c([C@@]4(CF)N=C(N)S[C@H]5C[C@H]54)c3)nccc2n1,8.943095148663527,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc75ee0>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(C#N)C[C@H]54)c3)ncnc2c1,8.85078088734462,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc91000>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)N6CCCC6)C[C@H]54)c3)nccc2n1,9.145693958198919,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcbb920>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)NC)C[C@H]54)c3)nccc2n1,9.5016894462104,<rdkit.Chem.rdchem.Mol object at 0x7ff64dca8740>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)NC6CC6)C[C@H]54)c3)nccc2n1,9.072629636960977,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcc8e40>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)NC6CC6)C[C@H]54)c3)ncnc2c1,9.181774106386044,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcbaf10>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(C(F)F)C[C@@H]45)c3)nccc2n1,9.61261017366127,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc90200>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(C(F)F)C[C@@H]45)c3)ncnc2c1,9.085656842880558,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcc8900>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(CF)C[C@H]54)c3)nccc2n1,9.101823516502323,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcaa3b0>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(CF)C[C@H]54)c3)ncnc2c1,8.52432881167557,<rdkit.Chem.rdchem.Mol object at 0x7ff64dca8ba0>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5([C@@H](O)C(F)(F)F)C[C@H]54)c3)nccc2n1,8.847711655616944,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc91150>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5([C@H](O)C(F)(F)F)C[C@H]54)c3)nccc2n1,9.025488307262671,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc75700>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@]5(C(C)(C)O)[C@H]4C5(F)F)c3)nccc2n1,9.106793246940152,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcbbc30>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@]5(CO)[C@H]4C5(F)F)c3)nccc2n1,9.196542884351587,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcbab20>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@]5([C@@H](C)O)[C@H]4C5(F)F)c3)nccc2n1,9.063486257521106,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcba110>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@]5([C@H](C)O)[C@H]4C5(F)F)c3)nccc2n1,8.991399828238082,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc75460>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(/C=C/C(=O)N(C)C)C[C@H]54)c3)nccc2n1,8.924453038607469,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc90190>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(/C=C/C(=O)N(C)C)C[C@H]54)c3)ncnc2c1,8.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc90430>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(/C=C/C(=O)N6CC(F)(F)C6)C[C@H]54)c3)nccc2n1,9.373659632624957,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcaa490>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(C(=O)N(C)C)C[C@H]54)c3)nccc2n1,9.137868620686962,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcbb300>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(CC#N)C[C@H]54)c3)nccc2n1,9.029188389127482,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc75380>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(CO)C[C@H]54)c3)nccc2c1,7.978810700930062,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcb8d60>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(COC)C[C@H]54)c3)ncnc2c1,8.503070351926786,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc93ca0>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(Cn6cc(C)nn6)C[C@H]54)c3)nccc2n1,8.681936665037238,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc77220>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(c6c[nH]nn6)C[C@@H]45)c3)nccc2n1,9.294992040666664,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc93a00>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(c6cnco6)C[C@@H]45)c3)nccc2n1,9.374687549038326,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcaa340>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(c6cnco6)C[C@@H]45)c3)ncnc2c1,9.238824186844269,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcb8e40>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(c6ocnc6C)C[C@@H]45)c3)ncnc2c1,8.896196279044043,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc76570>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@H]5C[C@H]54)c3)nccc2n1,8.518557371497694,<rdkit.Chem.rdchem.Mol object at 0x7ff64dca90e0>
C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@H]5C[C@H]54)c3)ncnc2c1,8.016824927962187,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcba3b0>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5(C(F)F)C[C@@H]45)c3)nccc2n1,9.26440110030182,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcb8820>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5(CF)C[C@H]54)c3)nccc2n1,9.229884705212898,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcb8660>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5(CF)C[C@H]54)c3)ncnc2c1,8.991399828238082,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc746d0>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5(CO)C[C@H]54)c3)nccc2n1,9.359518563029578,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcaab20>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5(CO)C[C@H]54)c3)ncnc2c1,8.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc93680>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5(COC)C[C@H]54)c3)nccc2n1,8.866461091629782,<rdkit.Chem.rdchem.Mol object at 0x7ff64dd23d80>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5([C@@H](O)C(F)(F)F)C[C@H]54)c3)nccc2n1,8.876148359032914,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc77760>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5([C@@H](O)C(F)(F)F)C[C@H]54)c3)ncnc2c1,8.69680394257951,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc92b20>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5([C@@H](OC)C(F)(F)F)C[C@H]54)c3)nccc2n1,8.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc90120>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5([C@H](O)C(F)(F)F)C[C@H]54)c3)nccc2n1,9.111259039317108,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcbaab0>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5([C@H](O)C(F)(F)F)C[C@H]54)c3)ncnc2c1,8.782516055786093,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc91700>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5([C@H](OC)C(F)(F)F)C[C@H]54)c3)nccc2n1,8.809668301829708,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc91070>
C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@]5(CO)[C@H]4C5(F)F)c3)nccc2n1,9.116338564846382,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcb9380>
C#CCOc1cnc2c(Nc3cnc(OC)c([C@@]4(C)N=C(N)S[C@@]5(CF)C[C@H]54)c3)nccc2n1,8.178486471595226,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcb87b0>
C#CCOc1cnc2c(Nc3cnc(OC)c([C@@]4(C)N=C(N)S[C@@]5(CF)C[C@H]54)c3)ncnc2c1,7.510041520575165,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc76180>
C#C[C@@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,7.665546248849069,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcc8970>
C#C[C@@H](CC)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,6.681936665037238,<rdkit.Chem.rdchem.Mol object at 0x7ff64daf6180>
C#C[C@H](C)Oc1cnc(/C(F)=C/c2cc(F)c(F)c([C@]3(C)CS(=O)(=O)N(C)C(N)=N3)c2)cn1,9.0,<rdkit.Chem.rdchem.Mol object at 0x7ff64daf5e70>
C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)N(C)S(=O)(=O)C3(C)C)c2)cn1,8.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x7ff64db05b60>
C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(C)=O)C[C@H]43)c2)cn1,8.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x7ff64dadc820>
C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,8.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7ff64dadcc10>
C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(S(C)(=O)=O)C[C@H]43)c2)cn1,9.0,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcc95b0>
C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,8.65051499783199,<rdkit.Chem.rdchem.Mol object at 0x7ff64daf6810>
C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]3(CF)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,7.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x7ff64db06ff0>
C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)cn1,8.995678626217357,<rdkit.Chem.rdchem.Mol object at 0x7ff64db045f0>
C#C[C@H](C)Oc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C#N)C[C@H]43)c2)cn1,9.332547047110046,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcaa2d0>
C#C[C@H](C)Oc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC)C[C@H]43)c2)cn1,9.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc745f0>
C#C[C@H](C)Oc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)c(C)c1,7.627087997029893,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcc99a0>
C#C[C@H](C)Oc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)c(C)n1,8.447331783887806,<rdkit.Chem.rdchem.Mol object at 0x7ff64dca8510>
C#C[C@H](C)Oc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(CF)C[C@H]43)c2)c(C)n1,8.465973893943865,<rdkit.Chem.rdchem.Mol object at 0x7ff64dca8c80>
C#C[C@H](C)Oc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)c(C)c1,7.410050398674292,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc76f10>
C#C[C@H](C)Oc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)c(C)n1,8.30803489723264,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcab610>
C#C[C@H](C)Oc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,9.158015195409886,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcbad50>
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC(C)(C)C)C[C@H]43)c2)cn1,9.161150909262744,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcbaf80>
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC(C)(C)CF)C[C@H]43)c2)cn1,9.028260409112221,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc75f50>
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC)C[C@H]43)c2)cn1,9.46344155742847,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc934c0>
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC5CC5)C[C@H]43)c2)cn1,9.318758762624412,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcaac70>
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)c(C)c1,7.363512103646634,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc766c0>
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)c(C)n1,8.357535479757878,<rdkit.Chem.rdchem.Mol object at 0x7ff64dca8430>
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)cn1,9.414539270491499,<rdkit.Chem.rdchem.Mol object at 0x7ff64dca8580>
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(CF)C[C@H]43)c2)c(C)c1,7.229884705212898,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc760a0>
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)c(C)c1,7.189767482004916,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc77290>
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)c(C)n1,7.94692155651658,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcba7a0>
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,9.209011524911185,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcba490>
C#C[C@H](C)Oc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C#N)C[C@H]54)c3)nccc2n1,9.044793462458058,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc747b0>
C#C[C@H](C)Oc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)N(C)C)C[C@H]54)c3)nccc2n1,8.85078088734462,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc90eb0>
C#C[C@H](C)Oc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)N6CCCC6)C[C@H]54)c3)nccc2n1,8.684029654543082,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc74e40>
C#C[C@H](C)Oc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(CF)C[C@H]54)c3)nccc2n1,9.112945621949043,<rdkit.Chem.rdchem.Mol object at 0x7ff64dcba810>
C#C[C@H](C)Oc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(CF)C[C@H]54)c3)nccc2n1,8.97061622231479,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc77bc0>
C#C[C@H](C)c1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@@]5(C(F)F)C[C@@H]45)c3)nccc2n1,9.0,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc75000>
C#C[C@H](CC)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,8.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7ff64db059a0>
C#Cc1ccc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)nc1,8.489454989793387,<rdkit.Chem.rdchem.Mol object at 0x7ff64dadd8c0>
C#Cc1ccc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOCC5)C[C@H]43)c2)nc1,8.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x7ff64dadcf90>
C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC(C)(C)C)C[C@H]43)c2)nc1,8.94692155651658,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc762d0>
C#Cc1ccc(F)c([C@@]2(C)N=C(N)S[C@@]3(C(=O)N(C)C)C[C@H]32)c1,6.422508200162775,<rdkit.Chem.rdchem.Mol object at 0x7ff64daf5770>
C#Cc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1,8.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7ff64dccbbc0>
C#Cc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOCC5)C[C@H]43)c2)cn1,8.397940008672037,<rdkit.Chem.rdchem.Mol object at 0x7ff64dccaa40>
C#Cc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC)C[C@H]43)c2)cn1,8.009661145212398,<rdkit.Chem.rdchem.Mol object at 0x7ff64dadf680>
C/C(=C/[C@]12C[C@H]1[C@@](CF)(c1cc(NC(=O)c3ccc(Cl)cn3)ccc1F)N=C(N)S2)C(=O)N1CCOCC1,9.562249437179611,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc92030>
C=C(C)COc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,8.671620396561263,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc92ab0>
C=CC(C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,7.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc76dc0>
C=CCOc1cnc(/C(F)=C/c2cc(F)c(F)c([C@]3(C)CS(=O)(=O)N(C)C(N)=N3)c2)cn1,7.337242168318426,<rdkit.Chem.rdchem.Mol object at 0x7ff64daf5700>
C=CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,8.735182176990463,<rdkit.Chem.rdchem.Mol object at 0x7ff64dc920a0>
